load #,carrier,subcarrier,lane,shipper accounts,origin scheduled depart,origin actual arrival,dest scheduled arrival,dest actual arrival,dest finish unload,trailer id,canceled load,trailer ready time,origin late hours,equipment type,pallet count,unit count
1124GBNG5,AHBBI,AZNG,RIMG->IAH4,TransfersOutsideServices,2026-08-16 17:30:00,2026-08-16 17:25:07,2026-08-16 18:30:00,2026-08-16 17:42:55,2026-08-20 09:52:49,AZNG-V568319,False,2026-08-16 17:30:00,0.42,FIFTY_THREE_FOOT_TRUCK,,0
11267ZGCZ,AXZXN,AZNG,TEN1->RTPX,TransfersOutsideServices,2026-08-16 16:30:00,2026-08-16 14:15:40,2026-08-18 14:00:00,,,AZNG-HV2302275,False,2026-08-16 16:30:00,-1.25,FIFTY_THREE_FOOT_TRUCK,,736
1157MM4NW,AJGHB,AZNG,HOU3->RARC,TransfersOutsideServices,2026-08-16 02:00:00,2026-08-15 23:58:57,2026-08-17 09:00:00,,,AZNG-HV2602071,False,2026-08-16 02:00:00,-1.03,FIFTY_THREE_FOOT_TRUCK,,1322
116WBTWGV,HUBG,HGIU,SDF6->RTPX,TransfersOutsideServices,2026-08-16 01:45:00,,2026-08-20 01:45:00,,,HGIU-642373,True,2026-08-16 01:45:00,,FIFTY_THREE_FOOT_CONTAINER,,0
1117B1PNW,ADRYM,AZNG,CVG2->RPNC,TransfersOutsideServices,2026-08-15 23:00:00,2026-08-15 21:55:02,2026-08-16 09:20:00,,,AZNG-HV2603808,False,2026-08-15 23:00:00,-0.83,FIFTY_THREE_FOOT_TRUCK,,646
115FMGJQK,ATSD1,AZNG,RRPR->CMH3,TransfersOutsideServices,2026-08-15 10:38:00,2026-08-15 09:18:02,2026-08-15 12:27:00,,,AZNG-V523989,True,2026-08-15 10:38:00,-0.33,FIFTY_THREE_FOOT_TRUCK,,0
1169JXMQY,AHBBI,AZNG,TUS1->RIMG,TransfersOutsideServices,2026-08-15 06:30:00,2026-08-15 04:36:16,2026-08-16 15:28:00,,,AZNG-V568319,False,2026-08-15 06:30:00,-1.4,FIFTY_THREE_FOOT_TRUCK,,696
1149BMYWK,MTDV,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-15 05:15:00,2026-08-15 03:58:21,2026-08-15 12:01:00,,,AZNG-SV2701337,False,2026-08-15 05:15:00,-0.78,FIFTY_THREE_FOOT_TRUCK,,483
114L3G1CT,ABBQU,AZNG,TUS1->RPNV,TransfersOutsideServices,2026-08-15 04:00:00,2026-08-15 02:09:26,2026-08-15 12:00:00,,,AZNG-H05059,False,2026-08-15 04:00:00,-0.85,FIFTY_THREE_FOOT_TRUCK,,629
111LYG6KC,AVEVF,AZNG,TUS1->RIMG,TransfersOutsideServices,2026-08-14 17:00:00,2026-08-14 15:23:41,2026-08-16 04:00:00,,,AZNG-HV2701494,False,2026-08-14 17:00:00,-0.62,FIFTY_THREE_FOOT_TRUCK,,633
11541R12X,ATSD1,____,RRPR->CHA1,TransfersOutsideServices,2026-08-14 17:00:00,2026-08-14 16:04:07,2026-08-15 02:00:00,,,AHHMG-102163,True,2026-08-14 17:00:00,0.07,FIFTY_THREE_FOOT_TRUCK,,0
